"lake","datetime","Depth_m","Water_Temperature_celsius"
"tuesday",2024-08-26 21:00:00,1.5,NA
"tuesday",2024-08-26 21:00:00,2,NA
"tuesday",2024-08-26 21:00:00,2.5,NA
"tuesday",2024-08-26 21:00:00,3,NA
"tuesday",2024-08-26 21:00:00,3.5,NA
"tuesday",2024-08-26 21:00:00,4,NA
"tuesday",2024-08-26 21:00:00,4.5,NA
"tuesday",2024-08-26 21:00:00,5,NA
"tuesday",2024-08-26 21:00:00,6,NA
"tuesday",2024-08-26 22:00:00,0.5,NA
"tuesday",2024-08-26 22:00:00,1,NA
"tuesday",2024-08-26 22:00:00,1.5,NA
"tuesday",2024-08-26 22:00:00,2,NA
"tuesday",2024-08-26 22:00:00,2.5,NA
"tuesday",2024-08-26 22:00:00,3,NA
"tuesday",2024-08-26 22:00:00,3.5,NA
"tuesday",2024-08-26 22:00:00,4,NA
"tuesday",2024-08-26 22:00:00,4.5,NA
"tuesday",2024-08-26 22:00:00,5,NA
"tuesday",2024-08-26 22:00:00,6,NA
"tuesday",2024-08-26 23:00:00,0.5,NA
"tuesday",2024-08-26 23:00:00,1,NA
"tuesday",2024-08-26 23:00:00,1.5,NA
"tuesday",2024-08-26 23:00:00,2,NA
"tuesday",2024-08-26 23:00:00,2.5,NA
"tuesday",2024-08-26 23:00:00,3,NA
"tuesday",2024-08-26 23:00:00,3.5,NA
"tuesday",2024-08-26 23:00:00,4,NA
"tuesday",2024-08-26 23:00:00,4.5,NA
"tuesday",2024-08-26 23:00:00,5,NA
"tuesday",2024-08-26 23:00:00,6,NA
"tuesday",2024-08-27,0.5,NA
"tuesday",2024-08-27,1,NA
"tuesday",2024-08-27,1.5,NA
"tuesday",2024-08-27,2,NA
"tuesday",2024-08-27,2.5,NA
"tuesday",2024-08-27,3,NA
"tuesday",2024-08-27,3.5,NA
"tuesday",2024-08-27,4,NA
"tuesday",2024-08-27,4.5,NA
"tuesday",2024-08-27,5,NA
"tuesday",2024-08-27,6,NA
"tuesday",2024-08-27 01:00:00,0.5,NA
"tuesday",2024-08-27 01:00:00,1,NA
"tuesday",2024-08-27 01:00:00,1.5,NA
"tuesday",2024-08-27 01:00:00,2,NA
"tuesday",2024-08-27 01:00:00,2.5,NA
"tuesday",2024-08-27 01:00:00,3,NA
"tuesday",2024-08-27 01:00:00,3.5,NA
"tuesday",2024-08-27 01:00:00,4,NA
"tuesday",2024-08-27 01:00:00,4.5,NA
"tuesday",2024-08-27 01:00:00,5,NA
"tuesday",2024-08-27 01:00:00,6,NA
"tuesday",2024-08-27 02:00:00,0.5,NA
"tuesday",2024-08-27 02:00:00,1,NA
"tuesday",2024-08-27 02:00:00,1.5,NA
"tuesday",2024-08-27 02:00:00,2,NA
"tuesday",2024-08-27 02:00:00,2.5,NA
"tuesday",2024-08-27 02:00:00,3,NA
"tuesday",2024-08-27 02:00:00,3.5,NA
"tuesday",2024-08-27 02:00:00,4,NA
"tuesday",2024-08-27 02:00:00,4.5,NA
"tuesday",2024-08-27 02:00:00,5,NA
"tuesday",2024-08-27 02:00:00,6,NA
"tuesday",2024-08-27 03:00:00,0.5,NA
"tuesday",2024-08-27 03:00:00,1,NA
"tuesday",2024-08-27 03:00:00,1.5,NA
"tuesday",2024-08-27 03:00:00,2,NA
"tuesday",2024-08-27 03:00:00,2.5,NA
"tuesday",2024-08-27 03:00:00,3,NA
"tuesday",2024-08-27 03:00:00,3.5,NA
"tuesday",2024-08-27 03:00:00,4,NA
"tuesday",2024-08-27 03:00:00,4.5,NA
"tuesday",2024-08-27 03:00:00,5,NA
"tuesday",2024-08-27 03:00:00,6,NA
"tuesday",2024-08-27 04:00:00,0.5,NA
"tuesday",2024-08-27 04:00:00,1,NA
"tuesday",2024-08-27 04:00:00,1.5,NA
"tuesday",2024-08-27 04:00:00,2,NA
"tuesday",2024-08-27 04:00:00,2.5,NA
"tuesday",2024-08-27 04:00:00,3,NA
"tuesday",2024-08-27 04:00:00,3.5,NA
"tuesday",2024-08-27 04:00:00,4,NA
"tuesday",2024-08-27 04:00:00,4.5,NA
"tuesday",2024-08-27 04:00:00,5,NA
"tuesday",2024-08-27 04:00:00,6,NA
"tuesday",2024-08-27 05:00:00,0.5,NA
"tuesday",2024-08-27 05:00:00,1,NA
"tuesday",2024-08-27 05:00:00,1.5,NA
"tuesday",2024-08-27 05:00:00,2,NA
"tuesday",2024-08-27 05:00:00,2.5,NA
"tuesday",2024-08-27 05:00:00,3,NA
"tuesday",2024-08-27 05:00:00,3.5,NA
"tuesday",2024-08-27 05:00:00,4,NA
"tuesday",2024-08-27 05:00:00,4.5,NA
"tuesday",2024-08-27 05:00:00,5,NA
"tuesday",2024-08-27 05:00:00,6,NA
"tuesday",2024-08-27 06:00:00,0.5,NA
"tuesday",2024-08-27 06:00:00,1,NA
"tuesday",2024-08-27 06:00:00,1.5,NA
"tuesday",2024-08-27 06:00:00,2,NA
"tuesday",2024-08-27 06:00:00,2.5,NA
"tuesday",2024-08-27 06:00:00,3,NA
"tuesday",2024-08-27 06:00:00,3.5,NA
"tuesday",2024-08-27 06:00:00,4,NA
"tuesday",2024-08-27 06:00:00,4.5,NA
"tuesday",2024-08-27 06:00:00,5,NA
"tuesday",2024-08-27 06:00:00,6,NA
"tuesday",2024-08-27 07:00:00,0.5,NA
"tuesday",2024-08-27 07:00:00,1,NA
"tuesday",2024-08-27 07:00:00,1.5,NA
"tuesday",2024-08-27 07:00:00,2,NA
"tuesday",2024-08-27 07:00:00,2.5,NA
"tuesday",2024-08-27 07:00:00,3,NA
"tuesday",2024-08-27 07:00:00,3.5,NA
"tuesday",2024-08-27 07:00:00,4,NA
"tuesday",2024-08-27 07:00:00,4.5,NA
"tuesday",2024-08-27 07:00:00,5,NA
"tuesday",2024-08-27 07:00:00,6,NA
"tuesday",2024-08-27 08:00:00,0.5,NA
"tuesday",2024-08-27 08:00:00,1,NA
"tuesday",2024-08-27 08:00:00,1.5,NA
"tuesday",2024-08-27 08:00:00,2,NA
"tuesday",2024-08-27 08:00:00,2.5,NA
"tuesday",2024-08-27 08:00:00,3,NA
"tuesday",2024-08-27 08:00:00,3.5,NA
"tuesday",2024-08-27 08:00:00,4,NA
"tuesday",2024-08-27 08:00:00,4.5,NA
"tuesday",2024-08-27 08:00:00,5,NA
"tuesday",2024-08-27 08:00:00,6,NA
"tuesday",2024-08-27 09:00:00,0.5,NA
"tuesday",2024-08-27 09:00:00,1,NA
"tuesday",2024-08-27 09:00:00,1.5,NA
"tuesday",2024-08-27 09:00:00,2,NA
"tuesday",2024-08-27 09:00:00,2.5,NA
"tuesday",2024-08-27 09:00:00,3,NA
"tuesday",2024-08-27 09:00:00,3.5,NA
"tuesday",2024-08-27 09:00:00,4,NA
"tuesday",2024-08-27 09:00:00,4.5,NA
"tuesday",2024-08-27 09:00:00,5,NA
"tuesday",2024-08-27 09:00:00,6,NA
"tuesday",2024-08-27 10:00:00,0.5,NA
"tuesday",2024-08-27 10:00:00,1,NA
"tuesday",2024-08-27 10:00:00,1.5,NA
"tuesday",2024-08-27 10:00:00,2,NA
"tuesday",2024-08-27 10:00:00,2.5,NA
"tuesday",2024-08-27 10:00:00,3,NA
"tuesday",2024-08-27 10:00:00,3.5,NA
"tuesday",2024-08-27 10:00:00,4,NA
"tuesday",2024-08-27 10:00:00,4.5,NA
"tuesday",2024-08-27 10:00:00,5,NA
"tuesday",2024-08-27 10:00:00,6,NA
"tuesday",2024-08-27 11:00:00,0.5,NA
"tuesday",2024-08-27 11:00:00,1,NA
"tuesday",2024-08-27 11:00:00,1.5,NA
"tuesday",2024-08-27 11:00:00,2,NA
"tuesday",2024-08-27 11:00:00,2.5,NA
"tuesday",2024-08-27 11:00:00,3,NA
"tuesday",2024-08-27 11:00:00,3.5,NA
"tuesday",2024-08-27 11:00:00,4,NA
"tuesday",2024-08-27 11:00:00,4.5,NA
"tuesday",2024-08-27 11:00:00,5,NA
"tuesday",2024-08-27 11:00:00,6,NA
"tuesday",2024-08-27 12:00:00,0.5,NA
"tuesday",2024-08-27 12:00:00,1,NA
"tuesday",2024-08-27 12:00:00,1.5,NA
"tuesday",2024-08-27 12:00:00,2,NA
"tuesday",2024-08-27 12:00:00,2.5,NA
"tuesday",2024-08-27 12:00:00,3,NA
"tuesday",2024-08-27 12:00:00,3.5,NA
"tuesday",2024-08-27 12:00:00,4,NA
"tuesday",2024-08-27 12:00:00,4.5,NA
"tuesday",2024-08-27 12:00:00,5,NA
"tuesday",2024-08-27 12:00:00,6,NA
"tuesday",2024-08-27 13:00:00,0.5,NA
"tuesday",2024-08-27 13:00:00,1,NA
"tuesday",2024-08-27 13:00:00,1.5,NA
"tuesday",2024-08-27 13:00:00,2,NA
"tuesday",2024-08-27 13:00:00,2.5,NA
"tuesday",2024-08-27 13:00:00,3,NA
"tuesday",2024-08-27 13:00:00,3.5,NA
"tuesday",2024-08-27 13:00:00,4,NA
"tuesday",2024-08-27 13:00:00,4.5,NA
"tuesday",2024-08-27 13:00:00,5,NA
"tuesday",2024-08-27 13:00:00,6,NA
"tuesday",2024-08-27 14:00:00,0.5,NA
"tuesday",2024-08-27 14:00:00,1,NA
"tuesday",2024-08-27 14:00:00,1.5,NA
"tuesday",2024-08-27 14:00:00,2,NA
"tuesday",2024-08-27 14:00:00,2.5,NA
"tuesday",2024-08-27 14:00:00,3,NA
"tuesday",2024-08-27 14:00:00,3.5,NA
"tuesday",2024-08-27 14:00:00,4,NA
"tuesday",2024-08-27 14:00:00,4.5,NA
"tuesday",2024-08-27 14:00:00,5,NA
"tuesday",2024-08-27 14:00:00,6,NA
"tuesday",2024-08-27 15:00:00,0.5,NA
"tuesday",2024-08-27 15:00:00,1,NA
"tuesday",2024-08-27 15:00:00,1.5,NA
"tuesday",2024-08-27 15:00:00,2,NA
"tuesday",2024-08-27 15:00:00,2.5,NA
"tuesday",2024-08-27 15:00:00,3,NA
"tuesday",2024-08-27 15:00:00,3.5,NA
"tuesday",2024-08-27 15:00:00,4,NA
"tuesday",2024-08-27 15:00:00,4.5,NA
"tuesday",2024-08-27 15:00:00,5,NA
"tuesday",2024-08-27 15:00:00,6,NA
"tuesday",2024-08-27 16:00:00,0.5,NA
"tuesday",2024-08-27 16:00:00,1,NA
"tuesday",2024-08-27 16:00:00,1.5,NA
"tuesday",2024-08-27 16:00:00,2,NA
"tuesday",2024-08-27 16:00:00,2.5,NA
"tuesday",2024-08-27 16:00:00,3,NA
"tuesday",2024-08-27 16:00:00,3.5,NA
"tuesday",2024-08-27 16:00:00,4,NA
"tuesday",2024-08-27 16:00:00,4.5,NA
"tuesday",2024-08-27 16:00:00,5,NA
"tuesday",2024-08-27 16:00:00,6,NA
"tuesday",2024-08-27 17:00:00,0.5,NA
"tuesday",2024-08-27 17:00:00,1,NA
"tuesday",2024-08-27 17:00:00,1.5,NA
"tuesday",2024-08-27 17:00:00,2,NA
"tuesday",2024-08-27 17:00:00,2.5,NA
"tuesday",2024-08-27 17:00:00,3,NA
"tuesday",2024-08-27 17:00:00,3.5,NA
"tuesday",2024-08-27 17:00:00,4,NA
"tuesday",2024-08-27 17:00:00,4.5,NA
"tuesday",2024-08-27 17:00:00,5,NA
"tuesday",2024-08-27 17:00:00,6,NA
"tuesday",2024-08-27 18:00:00,0.5,NA
"tuesday",2024-08-27 18:00:00,1,NA
"tuesday",2024-08-27 18:00:00,1.5,NA
"tuesday",2024-08-27 18:00:00,2,NA
"tuesday",2024-08-27 18:00:00,2.5,NA
"tuesday",2024-08-27 18:00:00,3,NA
"tuesday",2024-08-27 18:00:00,3.5,NA
"tuesday",2024-08-27 18:00:00,4,NA
"tuesday",2024-08-27 18:00:00,4.5,NA
"tuesday",2024-08-27 18:00:00,5,NA
"tuesday",2024-08-27 18:00:00,6,NA
"tuesday",2024-08-27 19:00:00,0.5,NA
"tuesday",2024-08-27 19:00:00,1,NA
"tuesday",2024-08-27 19:00:00,1.5,NA
"tuesday",2024-08-27 19:00:00,2,NA
"tuesday",2024-08-27 19:00:00,2.5,NA
"tuesday",2024-08-27 19:00:00,3,NA
"tuesday",2024-08-27 19:00:00,3.5,NA
"tuesday",2024-08-27 19:00:00,4,NA
"tuesday",2024-08-27 19:00:00,4.5,NA
"tuesday",2024-08-27 19:00:00,5,NA
"tuesday",2024-08-27 19:00:00,6,NA
"tuesday",2024-08-27 20:00:00,0.5,NA
"tuesday",2024-08-27 20:00:00,1,NA
"tuesday",2024-08-27 20:00:00,1.5,NA
"tuesday",2024-08-27 20:00:00,2,NA
"tuesday",2024-08-27 20:00:00,2.5,NA
"tuesday",2024-08-27 20:00:00,3,NA
"tuesday",2024-08-27 20:00:00,3.5,NA
"tuesday",2024-08-27 20:00:00,4,NA
"tuesday",2024-08-27 20:00:00,4.5,NA
"tuesday",2024-08-27 20:00:00,5,NA
"tuesday",2024-08-27 20:00:00,6,NA
"tuesday",2024-08-27 21:00:00,0.5,NA
"tuesday",2024-08-27 21:00:00,1,NA
"tuesday",2024-08-27 21:00:00,1.5,NA
"tuesday",2024-08-27 21:00:00,2,NA
"tuesday",2024-08-27 21:00:00,2.5,NA
"tuesday",2024-08-27 21:00:00,3,NA
"tuesday",2024-08-27 21:00:00,3.5,NA
"tuesday",2024-08-27 21:00:00,4,NA
"tuesday",2024-08-27 21:00:00,4.5,NA
"tuesday",2024-08-27 21:00:00,5,NA
"tuesday",2024-08-27 21:00:00,6,NA
"tuesday",2024-08-27 22:00:00,0.5,NA
"tuesday",2024-08-27 22:00:00,1,NA
"tuesday",2024-08-27 22:00:00,1.5,NA
"tuesday",2024-08-27 22:00:00,2,NA
"tuesday",2024-08-27 22:00:00,2.5,NA
"tuesday",2024-08-27 22:00:00,3,NA
"tuesday",2024-08-27 22:00:00,3.5,NA
"tuesday",2024-08-27 22:00:00,4,NA
"tuesday",2024-08-27 22:00:00,4.5,NA
"tuesday",2024-08-27 22:00:00,5,NA
"tuesday",2024-08-27 22:00:00,6,NA
"tuesday",2024-08-27 23:00:00,0.5,NA
"tuesday",2024-08-27 23:00:00,1,NA
"tuesday",2024-08-27 23:00:00,1.5,NA
"tuesday",2024-08-27 23:00:00,2,NA
"tuesday",2024-08-27 23:00:00,2.5,NA
"tuesday",2024-08-27 23:00:00,3,NA
"tuesday",2024-08-27 23:00:00,3.5,NA
"tuesday",2024-08-27 23:00:00,4,NA
"tuesday",2024-08-27 23:00:00,4.5,NA
"tuesday",2024-08-27 23:00:00,5,NA
"tuesday",2024-08-27 23:00:00,6,NA
"tuesday",2024-08-28,0.5,NA
"tuesday",2024-08-28,1,NA
"tuesday",2024-08-28,1.5,NA
"tuesday",2024-08-28,2,NA
"tuesday",2024-08-28,2.5,NA
"tuesday",2024-08-28,3,NA
"tuesday",2024-08-28,3.5,NA
"tuesday",2024-08-28,4,NA
"tuesday",2024-08-28,4.5,NA
"tuesday",2024-08-28,5,NA
"tuesday",2024-08-28,6,NA
"tuesday",2024-08-28 01:00:00,0.5,NA
"tuesday",2024-08-28 01:00:00,1,NA
"tuesday",2024-08-28 01:00:00,1.5,NA
"tuesday",2024-08-28 01:00:00,2,NA
"tuesday",2024-08-28 01:00:00,2.5,NA
"tuesday",2024-08-28 01:00:00,3,NA
"tuesday",2024-08-28 01:00:00,3.5,NA
"tuesday",2024-08-28 01:00:00,4,NA
"tuesday",2024-08-28 01:00:00,4.5,NA
"tuesday",2024-08-28 01:00:00,5,NA
"tuesday",2024-08-28 01:00:00,6,NA
"tuesday",2024-08-28 02:00:00,0.5,NA
"tuesday",2024-08-28 02:00:00,1,NA
"tuesday",2024-08-28 02:00:00,1.5,NA
"tuesday",2024-08-28 02:00:00,2,NA
"tuesday",2024-08-28 02:00:00,2.5,NA
"tuesday",2024-08-28 02:00:00,3,NA
"tuesday",2024-08-28 02:00:00,3.5,NA
"tuesday",2024-08-28 02:00:00,4,NA
"tuesday",2024-08-28 02:00:00,4.5,NA
"tuesday",2024-08-28 02:00:00,5,NA
"tuesday",2024-08-28 02:00:00,6,NA
"tuesday",2024-08-28 03:00:00,0.5,NA
"tuesday",2024-08-28 03:00:00,1,NA
"tuesday",2024-08-28 03:00:00,1.5,NA
"tuesday",2024-08-28 03:00:00,2,NA
"tuesday",2024-08-28 03:00:00,2.5,NA
"tuesday",2024-08-28 03:00:00,3,NA
"tuesday",2024-08-28 03:00:00,3.5,NA
"tuesday",2024-08-28 03:00:00,4,NA
"tuesday",2024-08-28 03:00:00,4.5,NA
"tuesday",2024-08-28 03:00:00,5,NA
"tuesday",2024-08-28 03:00:00,6,NA
"tuesday",2024-08-28 04:00:00,0.5,NA
"tuesday",2024-08-28 04:00:00,1,NA
"tuesday",2024-08-28 04:00:00,1.5,NA
"tuesday",2024-08-28 04:00:00,2,NA
"tuesday",2024-08-28 04:00:00,2.5,NA
"tuesday",2024-08-28 04:00:00,3,NA
"tuesday",2024-08-28 04:00:00,3.5,NA
"tuesday",2024-08-28 04:00:00,4,NA
"tuesday",2024-08-28 04:00:00,4.5,NA
"tuesday",2024-08-28 04:00:00,5,NA
"tuesday",2024-08-28 04:00:00,6,NA
"tuesday",2024-08-28 05:00:00,0.5,NA
"tuesday",2024-08-28 05:00:00,1,NA
"tuesday",2024-08-28 05:00:00,1.5,NA
"tuesday",2024-08-28 05:00:00,2,NA
"tuesday",2024-08-28 05:00:00,2.5,NA
"tuesday",2024-08-28 05:00:00,3,NA
"tuesday",2024-08-28 05:00:00,3.5,NA
"tuesday",2024-08-28 05:00:00,4,NA
"tuesday",2024-08-28 05:00:00,4.5,NA
"tuesday",2024-08-28 05:00:00,5,NA
"tuesday",2024-08-28 05:00:00,6,NA
"tuesday",2024-08-28 06:00:00,0.5,NA
"tuesday",2024-08-28 06:00:00,1,NA
"tuesday",2024-08-28 06:00:00,1.5,NA
"tuesday",2024-08-28 06:00:00,2,NA
"tuesday",2024-08-28 06:00:00,2.5,NA
"tuesday",2024-08-28 06:00:00,3,NA
"tuesday",2024-08-28 06:00:00,3.5,NA
"tuesday",2024-08-28 06:00:00,4,NA
"tuesday",2024-08-28 06:00:00,4.5,NA
"tuesday",2024-08-28 06:00:00,5,NA
"tuesday",2024-08-28 06:00:00,6,NA
"tuesday",2024-08-28 07:00:00,0.5,NA
"tuesday",2024-08-28 07:00:00,1,NA
"tuesday",2024-08-28 07:00:00,1.5,NA
"tuesday",2024-08-28 07:00:00,2,NA
"tuesday",2024-08-28 07:00:00,2.5,NA
"tuesday",2024-08-28 07:00:00,3,NA
"tuesday",2024-08-28 07:00:00,3.5,NA
"tuesday",2024-08-28 07:00:00,4,NA
"tuesday",2024-08-28 07:00:00,4.5,NA
"tuesday",2024-08-28 07:00:00,5,NA
"tuesday",2024-08-28 07:00:00,6,NA
"tuesday",2024-08-28 08:00:00,0.5,NA
"tuesday",2024-08-28 08:00:00,1,NA
"tuesday",2024-08-28 08:00:00,1.5,NA
"tuesday",2024-08-28 08:00:00,2,NA
"tuesday",2024-08-28 08:00:00,2.5,NA
"tuesday",2024-08-28 08:00:00,3,NA
"tuesday",2024-08-28 08:00:00,3.5,NA
"tuesday",2024-08-28 08:00:00,4,NA
"tuesday",2024-08-28 08:00:00,4.5,NA
"tuesday",2024-08-28 08:00:00,5,NA
"tuesday",2024-08-28 08:00:00,6,NA
"tuesday",2024-08-28 09:00:00,0.5,NA
"tuesday",2024-08-28 09:00:00,1,NA
"tuesday",2024-08-28 09:00:00,1.5,NA
"tuesday",2024-08-28 09:00:00,2,NA
"tuesday",2024-08-28 09:00:00,2.5,NA
"tuesday",2024-08-28 09:00:00,3,NA
"tuesday",2024-08-28 09:00:00,3.5,NA
"tuesday",2024-08-28 09:00:00,4,NA
"tuesday",2024-08-28 09:00:00,4.5,NA
"tuesday",2024-08-28 09:00:00,5,NA
"tuesday",2024-08-28 09:00:00,6,NA
"tuesday",2024-08-28 10:00:00,0.5,NA
"tuesday",2024-08-28 10:00:00,1,NA
"tuesday",2024-08-28 10:00:00,1.5,NA
"tuesday",2024-08-28 10:00:00,2,NA
"tuesday",2024-08-28 10:00:00,2.5,NA
"tuesday",2024-08-28 10:00:00,3,NA
"tuesday",2024-08-28 10:00:00,3.5,NA
"tuesday",2024-08-28 10:00:00,4,NA
"tuesday",2024-08-28 10:00:00,4.5,NA
"tuesday",2024-08-28 10:00:00,5,NA
"tuesday",2024-08-28 10:00:00,6,NA
"tuesday",2024-08-28 11:00:00,0.5,NA
"tuesday",2024-08-28 11:00:00,1,NA
"tuesday",2024-08-28 11:00:00,1.5,NA
"tuesday",2024-08-28 11:00:00,2,NA
"tuesday",2024-08-28 11:00:00,2.5,NA
"tuesday",2024-08-28 11:00:00,3,NA
"tuesday",2024-08-28 11:00:00,3.5,NA
"tuesday",2024-08-28 11:00:00,4,NA
"tuesday",2024-08-28 11:00:00,4.5,NA
"tuesday",2024-08-28 11:00:00,5,NA
"tuesday",2024-08-28 11:00:00,6,NA
"tuesday",2024-08-28 12:00:00,0.5,NA
"tuesday",2024-08-28 12:00:00,1,NA
"tuesday",2024-08-28 12:00:00,1.5,NA
"tuesday",2024-08-28 12:00:00,2,NA
"tuesday",2024-08-28 12:00:00,2.5,NA
"tuesday",2024-08-28 12:00:00,3,NA
"tuesday",2024-08-28 12:00:00,3.5,NA
"tuesday",2024-08-28 12:00:00,4,NA
"tuesday",2024-08-28 12:00:00,4.5,NA
"tuesday",2024-08-28 12:00:00,5,NA
"tuesday",2024-08-28 12:00:00,6,NA
"tuesday",2024-08-28 13:00:00,0.5,NA
"tuesday",2024-08-28 13:00:00,1,NA
"tuesday",2024-08-28 13:00:00,1.5,NA
"tuesday",2024-08-28 13:00:00,2,NA
"tuesday",2024-08-28 13:00:00,2.5,NA
"tuesday",2024-08-28 13:00:00,3,NA
"tuesday",2024-08-28 13:00:00,3.5,NA
"tuesday",2024-08-28 13:00:00,4,NA
"tuesday",2024-08-28 13:00:00,4.5,NA
"tuesday",2024-08-28 13:00:00,5,NA
"tuesday",2024-08-28 13:00:00,6,NA
"tuesday",2024-08-28 14:00:00,0.5,NA
"tuesday",2024-08-28 14:00:00,1,NA
"tuesday",2024-08-28 14:00:00,1.5,NA
"tuesday",2024-08-28 14:00:00,2,NA
"tuesday",2024-08-28 14:00:00,2.5,NA
"tuesday",2024-08-28 14:00:00,3,NA
"tuesday",2024-08-28 14:00:00,3.5,NA
"tuesday",2024-08-28 14:00:00,4,NA
"tuesday",2024-08-28 14:00:00,4.5,NA
"tuesday",2024-08-28 14:00:00,5,NA
"tuesday",2024-08-28 14:00:00,6,NA
"tuesday",2024-08-28 15:00:00,0.5,NA
"tuesday",2024-08-28 15:00:00,1,NA
"tuesday",2024-08-28 15:00:00,1.5,NA
"tuesday",2024-08-28 15:00:00,2,NA
"tuesday",2024-08-28 15:00:00,2.5,NA
"tuesday",2024-08-28 15:00:00,3,NA
"tuesday",2024-08-28 15:00:00,3.5,NA
"tuesday",2024-08-28 15:00:00,4,NA
"tuesday",2024-08-28 15:00:00,4.5,NA
"tuesday",2024-08-28 15:00:00,5,NA
"tuesday",2024-08-28 15:00:00,6,NA
"tuesday",2024-08-28 16:00:00,0.5,NA
"tuesday",2024-08-28 16:00:00,1,NA
"tuesday",2024-08-28 16:00:00,1.5,NA
"tuesday",2024-08-28 16:00:00,2,NA
"tuesday",2024-08-28 16:00:00,2.5,NA
"tuesday",2024-08-28 16:00:00,3,NA
"tuesday",2024-08-28 16:00:00,3.5,NA
"tuesday",2024-08-28 16:00:00,4,NA
"tuesday",2024-08-28 16:00:00,4.5,NA
"tuesday",2024-08-28 16:00:00,5,NA
"tuesday",2024-08-28 16:00:00,6,NA
"tuesday",2024-08-28 17:00:00,0.5,NA
"tuesday",2024-08-28 17:00:00,1,NA
"tuesday",2024-08-28 17:00:00,1.5,NA
"tuesday",2024-08-28 17:00:00,2,NA
"tuesday",2024-08-28 17:00:00,2.5,NA
"tuesday",2024-08-28 17:00:00,3,NA
"tuesday",2024-08-28 17:00:00,3.5,NA
"tuesday",2024-08-28 17:00:00,4,NA
"tuesday",2024-08-28 17:00:00,4.5,NA
"tuesday",2024-08-28 17:00:00,5,NA
"tuesday",2024-08-28 17:00:00,6,NA
"tuesday",2024-08-28 18:00:00,0.5,NA
"tuesday",2024-08-28 18:00:00,1,NA
"tuesday",2024-08-28 18:00:00,1.5,NA
"tuesday",2024-08-28 18:00:00,2,NA
"tuesday",2024-08-28 18:00:00,2.5,NA
"tuesday",2024-08-28 18:00:00,3,NA
"tuesday",2024-08-28 18:00:00,3.5,NA
"tuesday",2024-08-28 18:00:00,4,NA
"tuesday",2024-08-28 18:00:00,4.5,NA
"tuesday",2024-08-28 18:00:00,5,NA
"tuesday",2024-08-28 18:00:00,6,NA
"tuesday",2024-08-28 19:00:00,0.5,NA
"tuesday",2024-08-28 19:00:00,1,NA
"tuesday",2024-08-28 19:00:00,1.5,NA
"tuesday",2024-08-28 19:00:00,2,NA
"tuesday",2024-08-28 19:00:00,2.5,NA
"tuesday",2024-08-28 19:00:00,3,NA
"tuesday",2024-08-28 19:00:00,3.5,NA
"tuesday",2024-08-28 19:00:00,4,NA
"tuesday",2024-08-28 19:00:00,4.5,NA
"tuesday",2024-08-28 19:00:00,5,NA
"tuesday",2024-08-28 19:00:00,6,NA
"tuesday",2024-08-28 20:00:00,0.5,NA
"tuesday",2024-08-28 20:00:00,1,NA
"tuesday",2024-08-28 20:00:00,1.5,NA
"tuesday",2024-08-28 20:00:00,2,NA
"tuesday",2024-08-28 20:00:00,2.5,NA
"tuesday",2024-08-28 20:00:00,3,NA
"tuesday",2024-08-28 20:00:00,3.5,NA
"tuesday",2024-08-28 20:00:00,4,NA
"tuesday",2024-08-28 20:00:00,4.5,NA
"tuesday",2024-08-28 20:00:00,5,NA
"tuesday",2024-08-28 20:00:00,6,NA
"tuesday",2024-08-28 21:00:00,0.5,NA
"tuesday",2024-08-28 21:00:00,1,NA
"tuesday",2024-08-28 21:00:00,1.5,NA
"tuesday",2024-08-28 21:00:00,2,NA
"tuesday",2024-08-28 21:00:00,2.5,NA
"tuesday",2024-08-28 21:00:00,3,NA
"tuesday",2024-08-28 21:00:00,3.5,NA
"tuesday",2024-08-28 21:00:00,4,NA
"tuesday",2024-08-28 21:00:00,4.5,NA
"tuesday",2024-08-28 21:00:00,5,NA
"tuesday",2024-08-28 21:00:00,6,NA
"tuesday",2024-08-28 22:00:00,0.5,NA
"tuesday",2024-08-28 22:00:00,1,NA
"tuesday",2024-08-28 22:00:00,1.5,NA
"tuesday",2024-08-28 22:00:00,2,NA
"tuesday",2024-08-28 22:00:00,2.5,NA
"tuesday",2024-08-28 22:00:00,3,NA
"tuesday",2024-08-28 22:00:00,3.5,NA
"tuesday",2024-08-28 22:00:00,4,NA
"tuesday",2024-08-28 22:00:00,4.5,NA
"tuesday",2024-08-28 22:00:00,5,NA
"tuesday",2024-08-28 22:00:00,6,NA
"tuesday",2024-08-28 23:00:00,0.5,NA
"tuesday",2024-08-28 23:00:00,1,NA
"tuesday",2024-08-28 23:00:00,1.5,NA
"tuesday",2024-08-28 23:00:00,2,NA
"tuesday",2024-08-28 23:00:00,2.5,NA
"tuesday",2024-08-28 23:00:00,3,NA
"tuesday",2024-08-28 23:00:00,3.5,NA
"tuesday",2024-08-28 23:00:00,4,NA
"tuesday",2024-08-28 23:00:00,4.5,NA
"tuesday",2024-08-28 23:00:00,5,NA
"tuesday",2024-08-28 23:00:00,6,NA
"tuesday",2024-08-29,0.5,NA
"tuesday",2024-08-29,1,NA
"tuesday",2024-08-29,1.5,NA
"tuesday",2024-08-29,2,NA
"tuesday",2024-08-29,2.5,NA
"tuesday",2024-08-29,3,NA
"tuesday",2024-08-29,3.5,NA
"tuesday",2024-08-29,4,NA
"tuesday",2024-08-29,4.5,NA
